"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde"
"8047","Västernorrland","2009","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.9,7.4,9.3
"8048","Västernorrland","2009","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,2.1,9.4,11.5
"8049","Västernorrland","2009","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.1,9.2,11.3
"8050","Västernorrland","2009","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.7,14.1,19.8
"8051","Västernorrland","2009","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,11.5,15.2
"8052","Västernorrland","2009","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,12.3,16.5
"8053","Västernorrland","2009","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5,12.9,17.9
"8054","Västernorrland","2009","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,6.3,17,23.3
"8055","Västernorrland","2009","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,14.4,19.8
"8056","Västernorrland","2009","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.6,24.1,31.6
"8057","Västernorrland","2009","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,1.6,16,17.6
"8058","Västernorrland","2009","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2,16.6,18.6
"8059","Västernorrland","2009","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8060","Västernorrland","2009","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8
"8061","Västernorrland","2009","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.5,10.4,12.9
"8062","Västernorrland","2009","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.5,4.7,7.1
"8063","Västernorrland","2009","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,2.8,7.1,9.9
"8064","Västernorrland","2009","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.5,4.9,7.4
"8065","Västernorrland","2010","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.5,15.8
"8066","Västernorrland","2010","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,13.2,14.8,28
"8067","Västernorrland","2010","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9.3,8.8,18.1
"8068","Västernorrland","2010","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.7,11.7,23.3
"8069","Västernorrland","2010","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,15.1,19.5
"8070","Västernorrland","2010","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,15,19.6
"8071","Västernorrland","2010","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.9,10.7,18.6
"8072","Västernorrland","2010","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4.9,10.5,15.5
"8073","Västernorrland","2010","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,10.5,15.6
"8074","Västernorrland","2010","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.1,16.4,29.5
"8075","Västernorrland","2010","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,11.7,17.1
"8076","Västernorrland","2010","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,11.8,17.4
"8077","Västernorrland","2010","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.7,9.1,12.8
"8078","Västernorrland","2010","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.8,7.9,9.8
"8079","Västernorrland","2010","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2,8,10
"8080","Västernorrland","2010","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.9,6.2,11.1
"8081","Västernorrland","2010","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5,9.4,14.4
"8082","Västernorrland","2010","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.9,7,12
"8083","Västernorrland","2010","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7,8.2,15.3
"8084","Västernorrland","2010","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,5.6,10.7,16.4
"8085","Västernorrland","2010","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.8,10.5,16.3
"8086","Västernorrland","2010","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.3,14.7,27.1
"8087","Västernorrland","2010","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.7,11,15.7
"8088","Västernorrland","2010","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.1,12.2,19.3
"8089","Västernorrland","2010","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.2,12.7,21.9
"8090","Västernorrland","2010","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,12.1,17.8,29.9
"8091","Västernorrland","2010","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,10.3,14.5,24.8
"8092","Västernorrland","2010","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.8,20.7,34.5
"8093","Västernorrland","2010","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,15.2,21.1
"8094","Västernorrland","2010","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.5,15.6,22.1
"8095","Västernorrland","2010","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8096","Västernorrland","2010","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,4,10.8,14.8
"8097","Västernorrland","2010","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,10.7,14.6
"8098","Västernorrland","2010","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.4,4.8,9.3
"8099","Västernorrland","2010","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,7.2,11.4
"8100","Västernorrland","2010","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,5,9.4
"8101","Västernorrland","2011","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.6,10.4,18
"8102","Västernorrland","2011","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,11.1,19.3,30.3
"8103","Västernorrland","2011","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.3,12.2,20.5
"8104","Västernorrland","2011","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,20,28.3
"8105","Västernorrland","2011","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.6,14.7,19.3
"8106","Västernorrland","2011","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,14.8,19.5
"8107","Västernorrland","2011","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.5,18.2,27.7
"8108","Västernorrland","2011","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,12.6,18
"8109","Västernorrland","2011","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,12.7,18.3
"8110","Västernorrland","2011","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.3,15.9,22.2
"8111","Västernorrland","2011","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,13,18.5
"8112","Västernorrland","2011","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,13.1,18.5
"8113","Västernorrland","2011","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.6,10.2,12.8
"8114","Västernorrland","2011","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2,9.1,11.2
"8115","Västernorrland","2011","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.1,9.2,11.3
"8116","Västernorrland","2011","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.3,8.6,12.8
"8117","Västernorrland","2011","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.5,11.1,16.6
"8118","Västernorrland","2011","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,9.3,13.9
"8119","Västernorrland","2011","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.8,9.9,16.7
"8120","Västernorrland","2011","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,5.7,11.3,17.1
"8121","Västernorrland","2011","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.8,11.2,17
"8122","Västernorrland","2011","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.5,20.5,30
"8123","Västernorrland","2011","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.8,16.1
"8124","Västernorrland","2011","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.9,14.6,20.5
"8125","Västernorrland","2011","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.9,15.3,23.2
"8126","Västernorrland","2011","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,9.7,21.6,31.2
"8127","Västernorrland","2011","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.5,17.7,26.2
"8128","Västernorrland","2011","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.8,22.5,30.4
"8129","Västernorrland","2011","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,6.3,19.2,25.5
"8130","Västernorrland","2011","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.5,19.5,25.9
"8131","Västernorrland","2011","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8132","Västernorrland","2011","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2
"8133","Västernorrland","2011","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.3,11.9,17.2
"8134","Västernorrland","2011","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4,5.1,9.1
"8135","Västernorrland","2011","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.2,10.1,16.3
"8136","Västernorrland","2011","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,5.6,9.8
"8137","Västernorrland","2012","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8,10.3,18.4
"8138","Västernorrland","2012","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,9,16.6,25.6
"8139","Västernorrland","2012","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.2,11.6,19.9
"8140","Västernorrland","2012","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.8,23.5,38.3
"8141","Västernorrland","2012","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,13.7,17.9
"8142","Västernorrland","2012","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,13.9,18.4
"8143","Västernorrland","2012","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.7,12.8,19.5
"8144","Västernorrland","2012","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4.7,12.1,16.8
"8145","Västernorrland","2012","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,12.1,16.9
"8146","Västernorrland","2012","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.2,12.3,21.5
"8147","Västernorrland","2012","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.9,13.2,17.1
"8148","Västernorrland","2012","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,13.2,17.2
"8149","Västernorrland","2012","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.4,8.1,10.5
"8150","Västernorrland","2012","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.7,7.3,9
"8151","Västernorrland","2012","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.8,7.3,9.1
"8152","Västernorrland","2012","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.1,8,12.1
"8153","Västernorrland","2012","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,4,11.4,15.4
"8154","Västernorrland","2012","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,8.9,13
"8155","Västernorrland","2012","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.6,7.5,13
"8156","Västernorrland","2012","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.9,10,13.9
"8157","Västernorrland","2012","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,9.7,13.8
"8158","Västernorrland","2012","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.3,16.2,28.5
"8159","Västernorrland","2012","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,12.4,16.8
"8160","Västernorrland","2012","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7,13.7,20.7
"8161","Västernorrland","2012","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7,12.5,19.5
"8162","Västernorrland","2012","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,9.3,18.4,27.7
"8163","Västernorrland","2012","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.9,14.8,22.6
"8164","Västernorrland","2012","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.5,28.3,39.8
"8165","Västernorrland","2012","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,17.3,22.7
"8166","Västernorrland","2012","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.9,18.2,24.1
"8167","Västernorrland","2012","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8168","Västernorrland","2012","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4
"8169","Västernorrland","2012","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,12.6,17.4
"8170","Västernorrland","2012","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.9,5.8,9.7
"8171","Västernorrland","2012","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.7,9.4,16.2
"8172","Västernorrland","2012","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,6.2,10.3
"8173","Västernorrland","2013","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.9,9.9,15.8
"8174","Västernorrland","2013","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,8,18,26
"8175","Västernorrland","2013","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.3,11.7,18
"8176","Västernorrland","2013","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.5,18,31.5
"8177","Västernorrland","2013","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,14.5,18.8
"8178","Västernorrland","2013","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,14.6,19.1
"8179","Västernorrland","2013","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.8,11,15.8
"8180","Västernorrland","2013","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,10.7,15
"8181","Västernorrland","2013","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.3,10.7,15
"8182","Västernorrland","2013","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11,13.7,24.7
"8183","Västernorrland","2013","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.9,12.4,16.3
"8184","Västernorrland","2013","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,12.5,16.6
"8185","Västernorrland","2013","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.5,7.5,10
"8186","Västernorrland","2013","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.4,7.1,8.6
"8187","Västernorrland","2013","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.5,7.2,8.7
"8188","Västernorrland","2013","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.1,8.4,12.5
"8189","Västernorrland","2013","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.7,10.7,16.5
"8190","Västernorrland","2013","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.1,13.6
"8191","Västernorrland","2013","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,10.4,15.8
"8192","Västernorrland","2013","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,9.9,13.7
"8193","Västernorrland","2013","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,9.9,13.9
"8194","Västernorrland","2013","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.8,15.9,24.8
"8195","Västernorrland","2013","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,13.3,17.1
"8196","Västernorrland","2013","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.5,14.2,19.7
"8197","Västernorrland","2013","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8,12.5,20.6
"8198","Västernorrland","2013","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,9.5,18.3,27.7
"8199","Västernorrland","2013","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.6,14.7,23.3
"8200","Västernorrland","2013","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.4,25.2,38.7
"8201","Västernorrland","2013","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,18.4,22.7
"8202","Västernorrland","2013","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,19,24
"8203","Västernorrland","2013","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8204","Västernorrland","2013","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,12.1,16.5
"8205","Västernorrland","2013","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.3,12.2,16.5
"8206","Västernorrland","2013","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.3,4.9,9.3
"8207","Västernorrland","2013","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.1,9.9,16
"8208","Västernorrland","2013","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,5.4,9.9
"8209","Västernorrland","2014","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.2,10.1,16.3
"8210","Västernorrland","2014","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6.5,16.2,22.7
"8211","Västernorrland","2014","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.3,11.5,17.7
"8212","Västernorrland","2014","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.5,17.7,29.2
"8213","Västernorrland","2014","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,13.8,18.1
"8214","Västernorrland","2014","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,13.9,18.4
"8215","Västernorrland","2014","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,12.2,19.7
"8216","Västernorrland","2014","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.7,16.1
"8217","Västernorrland","2014","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,11.7,16.2
"8218","Västernorrland","2014","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.2,11,19.2
"8219","Västernorrland","2014","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.4,12.2,15.6
"8220","Västernorrland","2014","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.6,12.1,15.7
"8221","Västernorrland","2014","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.9,12.5,14.4
"8222","Västernorrland","2014","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.7,7.7,9.4
"8223","Västernorrland","2014","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.7,8.2,9.9
"8224","Västernorrland","2014","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4,9.2,13.1
"8225","Västernorrland","2014","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,9.5,14.9
"8226","Västernorrland","2014","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,9.2,13.6
"8227","Västernorrland","2014","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5,9.2,14.2
"8228","Västernorrland","2014","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.6,10.3,14.8
"8229","Västernorrland","2014","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,10.2,14.8
"8230","Västernorrland","2014","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.6,16.8,26.4
"8231","Västernorrland","2014","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.2,13.7,16.9
"8232","Västernorrland","2014","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,14.8,20.2
"8233","Västernorrland","2014","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.9,12.1,19
"8234","Västernorrland","2014","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,6.6,17.9,24.6
"8235","Västernorrland","2014","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.8,14.3,21.1
"8236","Västernorrland","2014","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.9,28.8,36.7
"8237","Västernorrland","2014","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.5,17.4,22.9
"8238","Västernorrland","2014","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.7,18.5,24.2
"8239","Västernorrland","2014","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8240","Västernorrland","2014","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4
"8241","Västernorrland","2014","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,14.2,18.6
"8242","Västernorrland","2014","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.9,6,9.8
"8243","Västernorrland","2014","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,7,10,17
"8244","Västernorrland","2014","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,6.4,10.6
"8245","Västernorrland","2015","Barn- och fritid","kvinnor","22","73B",79.2,45.8,33.4,1849,-18,21.4194645133872,7,10.6,17.6
"8246","Västernorrland","2015","Barn- och fritid","män","22","73B",84.7,27.8,56.9,504,-18,21.4194645133872,9.4,17.1,26.5
"8247","Västernorrland","2015","Barn- och fritid","totalt","22","73B",80.4,41.9,38.5,2353,NA,21.4194645133872,7.5,12.2,19.7
"8248","Västernorrland","2015","Bygg","kvinnor","22","53B",NA,NA,NA,85,NA,96.8152866242038,9.2,14.7,23.9
"8249","Västernorrland","2015","Bygg","män","22","53B",82.7,63.5,19.2,2584,NA,96.8152866242038,4,15.1,19.1
"8250","Västernorrland","2015","Bygg","totalt","22","53B",NA,NA,NA,2669,NA,96.8152866242038,4.2,15.1,19.3
"8251","Västernorrland","2015","Data-, el- och energiteknik","kvinnor","22","53E",68.9,29.6,39.3,135,30.1,96.5718638902997,6.1,15.6,21.8
"8252","Västernorrland","2015","Data-, el- och energiteknik","män","22","53E",85.4,59.7,25.7,3803,30.1,96.5718638902997,3.9,11.9,15.8
"8253","Västernorrland","2015","Data-, el- och energiteknik","totalt","22","53E",84.8,58.7,26.1,3938,NA,96.5718638902997,4,12,16
"8254","Västernorrland","2015","Fordon","kvinnor","22","53F",NA,NA,NA,61,-0.899999999999999,97.1979788700046,10.8,14.5,25.3
"8255","Västernorrland","2015","Fordon","män","22","53F",83.8,60.6,23.2,2116,-0.899999999999999,97.1979788700046,4,13,17
"8256","Västernorrland","2015","Fordon","totalt","22","53F",83.6,59.7,23.9,2177,NA,97.1979788700046,4.2,13,17.3
"8257","Västernorrland","2015","Gymnasieingenjör","kvinnor","22","53A+55Q",89.4,47.9,41.5,263,9,90.3130755064457,1,9.2,10.2
"8258","Västernorrland","2015","Gymnasieingenjör","män","22","53A+55Q",88.7,56.9,31.8,2452,9,90.3130755064457,1.4,7.7,9.1
"8259","Västernorrland","2015","Gymnasieingenjör","totalt","22","53A+55Q",88.8,56,32.8,2715,NA,90.3130755064457,1.3,7.9,9.2
"8260","Västernorrland","2015","Handel- och administration","kvinnor","22","33H",75,41.5,33.5,3714,-4.9,27.7993779160187,4.1,9,13
"8261","Västernorrland","2015","Handel- och administration","män","22","33H",74,36.6,37.4,1430,-4.9,27.7993779160187,5.3,10.7,15.9
"8262","Västernorrland","2015","Handel- och administration","totalt","22","33H",74.7,40.2,34.5,5144,NA,27.7993779160187,4.4,9.5,13.9
"8263","Västernorrland","2015","Industri","kvinnor","22","53I",68.7,22.3,46.4,584,25.8,89.9500946480812,5.1,8,13.1
"8264","Västernorrland","2015","Industri","män","22","53I",78.3,48.1,30.2,5227,25.8,89.9500946480812,4,10.4,14.4
"8265","Västernorrland","2015","Industri","totalt","22","53I",77.4,45.5,31.9,5811,NA,89.9500946480812,4.1,10.2,14.3
"8266","Västernorrland","2015","Naturbruk","kvinnor","22","63Z",73.1,21.2,51.9,584,21.7,61.5029663810152,7.6,18,25.6
"8267","Västernorrland","2015","Naturbruk","män","22","63Z",77.6,42.9,34.7,933,21.7,61.5029663810152,3.6,13.2,16.8
